entity_id,timestamp,latitude,longitude
E-9115,2025-05-07T15:30:35.816Z,37.804538,-122.365451
E-8e55,2025-05-07T11:28:48.485Z,37.757168,-122.470550
E-0c41,2025-05-07T13:49:12.255Z,37.711816,-122.412208
E-5e08,2025-05-07T03:08:50.559Z,37.705110,-122.375372
E-c696,2025-05-07T06:37:05.741Z,37.759431,-122.507203
E-6583,2025-05-07T17:49:38.275Z,37.778943,-122.397758
E-e87c,2025-05-07T11:27:14.172Z,37.709229,-122.437632
E-4351,2025-05-07T14:31:46.260Z,37.726691,-122.506664
E-456c,2025-05-07T03:47:48.843Z,37.805576,-122.363808
E-df9b,2025-05-07T19:28:11.412Z,37.816504,-122.495208
E-c02a,2025-05-07T09:47:11.684Z,37.702521,-122.461954
E-2852,2025-05-07T00:31:05.173Z,37.700605,-122.360757
E-bec6,2025-05-07T06:54:41.743Z,37.758512,-122.524062
E-0c22,2025-05-07T04:37:42.022Z,37.819664,-122.437914
E-1756,2025-05-07T13:40:01.096Z,37.764000,-122.484336
E-7963,2025-05-07T11:48:57.390Z,37.784138,-122.474767
E-405a,2025-05-07T05:56:53.174Z,37.829744,-122.451942
E-fabb,2025-05-07T17:46:58.146Z,37.821078,-122.450851
E-ba58,2025-05-07T16:22:38.583Z,37.801440,-122.350242
E-e1cd,2025-05-07T10:56:25.139Z,37.754714,-122.460197
E-483b,2025-05-07T14:08:44.105Z,37.813634,-122.436063
E-31ab,2025-05-07T17:56:50.008Z,37.800223,-122.515495
E-d99a,2025-05-07T19:02:00.645Z,37.829510,-122.479226
E-9c38,2025-05-07T14:12:19.240Z,37.802371,-122.376630
E-f54e,2025-05-07T10:08:06.949Z,37.817697,-122.484174
E-0b67,2025-05-07T19:35:06.895Z,37.802487,-122.462335
E-93b7,2025-05-07T20:47:52.240Z,37.776627,-122.455736
E-b2f3,2025-05-07T09:55:44.176Z,37.740844,-122.446018
E-e458,2025-05-07T11:36:59.191Z,37.776223,-122.392517
E-4837,2025-05-07T13:56:08.040Z,37.771179,-122.350005
E-7c2c,2025-05-07T19:15:30.841Z,37.719328,-122.455818
E-601d,2025-05-06T21:39:09.081Z,37.786637,-122.375534
E-322f,2025-05-07T11:57:38.308Z,37.742464,-122.457177
E-0d88,2025-05-07T11:12:44.555Z,37.725614,-122.381436
E-dfbc,2025-05-07T04:38:21.816Z,37.767651,-122.426752
E-117d,2025-05-07T03:34:51.046Z,37.794326,-122.506143
E-8da9,2025-05-07T16:41:54.818Z,37.708148,-122.394336
E-8f38,2025-05-07T15:01:38.017Z,37.784376,-122.416124
E-f73b,2025-05-07T09:27:23.757Z,37.720173,-122.351718
E-71ec,2025-05-07T05:15:09.610Z,37.744415,-122.465744
E-f75b,2025-05-07T05:56:29.507Z,37.751184,-122.517154
E-d642,2025-05-07T04:04:48.067Z,37.706854,-122.406455
E-fc7f,2025-05-07T08:35:28.747Z,37.741030,-122.512454
E-5246,2025-05-07T19:11:54.391Z,37.778424,-122.459129
E-e155,2025-05-06T23:51:44.201Z,37.788402,-122.409629
E-70b1,2025-05-07T16:36:25.880Z,37.721699,-122.452541
E-131b,2025-05-07T16:04:19.924Z,37.728510,-122.498073
E-6bd8,2025-05-07T17:01:50.037Z,37.817626,-122.507288
E-3eda,2025-05-07T10:09:22.932Z,37.739430,-122.357419
E-650d,2025-05-07T05:10:01.826Z,37.773608,-122.381131
E-8cab,2025-05-07T09:20:26.672Z,37.770143,-122.387945
E-c13e,2025-05-07T07:02:58.384Z,37.749868,-122.368216
E-4e85,2025-05-06T21:55:57.558Z,37.780742,-122.437580
E-497c,2025-05-07T21:08:26.651Z,37.810001,-122.518191
E-8ca0,2025-05-07T15:37:25.375Z,37.801108,-122.511938
E-43b7,2025-05-06T21:54:11.753Z,37.732391,-122.399317
E-06cc,2025-05-07T20:39:57.009Z,37.826510,-122.444850
E-4efa,2025-05-07T14:57:23.300Z,37.807686,-122.394946
E-20e9,2025-05-07T17:23:55.137Z,37.794469,-122.394021
E-6d8e,2025-05-07T08:38:00.782Z,37.827353,-122.431966
E-802e,2025-05-07T01:35:22.866Z,37.717041,-122.419825
E-a903,2025-05-07T15:41:36.494Z,37.778106,-122.527527
E-59f5,2025-05-07T12:47:37.060Z,37.763990,-122.526258
E-5ffc,2025-05-07T06:44:45.965Z,37.737841,-122.407223
E-915e,2025-05-07T19:58:21.300Z,37.717541,-122.449755
E-1785,2025-05-07T14:17:49.336Z,37.707653,-122.379600
E-ad71,2025-05-07T16:54:20.257Z,37.724371,-122.448704
E-27a3,2025-05-07T18:48:12.685Z,37.729623,-122.445490
E-c14d,2025-05-07T10:12:23.468Z,37.780326,-122.360296
E-365e,2025-05-07T15:04:23.009Z,37.757763,-122.481162
E-3af9,2025-05-07T10:33:42.739Z,37.725615,-122.431875
E-f204,2025-05-07T19:53:08.496Z,37.717880,-122.364076
E-1147,2025-05-07T18:16:08.915Z,37.751298,-122.396350
E-b360,2025-05-07T12:14:48.492Z,37.729089,-122.357613
E-a5a6,2025-05-07T08:59:43.531Z,37.777659,-122.475167
E-1211,2025-05-06T23:54:36.704Z,37.721388,-122.466575
E-7d2f,2025-05-07T03:52:41.628Z,37.826703,-122.516186
E-cd9c,2025-05-07T20:52:04.506Z,37.700530,-122.454528
E-1ec0,2025-05-07T06:23:01.389Z,37.740718,-122.499944
E-bcd3,2025-05-07T07:10:13.243Z,37.812478,-122.452541
E-9d92,2025-05-07T02:11:15.332Z,37.825637,-122.458854
E-6c01,2025-05-07T05:17:55.108Z,37.754834,-122.386088
E-5ca7,2025-05-07T19:47:19.364Z,37.817786,-122.502499
E-fc74,2025-05-07T00:52:47.679Z,37.729152,-122.481689
E-d336,2025-05-07T11:36:15.929Z,37.718839,-122.379418
E-efd9,2025-05-07T14:44:58.861Z,37.710194,-122.373285
E-b56c,2025-05-07T19:14:43.161Z,37.820642,-122.398696
E-595f,2025-05-07T03:44:58.727Z,37.743147,-122.389677
E-4e55,2025-05-07T00:32:16.638Z,37.767471,-122.370957
E-bbd3,2025-05-06T23:22:19.330Z,37.763246,-122.413181
E-d38b,2025-05-06T23:24:02.013Z,37.708353,-122.407411
E-8089,2025-05-07T12:55:11.564Z,37.729768,-122.508221
E-b678,2025-05-07T18:47:24.930Z,37.816702,-122.512346
E-8df9,2025-05-07T14:02:04.016Z,37.780924,-122.437178
E-90eb,2025-05-07T05:55:49.592Z,37.766106,-122.458906
E-9c82,2025-05-07T03:57:15.762Z,37.803767,-122.458201
E-4146,2025-05-07T12:02:55.799Z,37.737313,-122.350166
E-c9dc,2025-05-07T20:53:19.124Z,37.743446,-122.469662
E-ec4c,2025-05-07T00:11:56.001Z,37.773567,-122.417789
E-183a,2025-05-07T09:27:11.052Z,37.707495,-122.367609
E-2a33,2025-05-07T02:06:48.613Z,37.821578,-122.443505
E-d749,2025-05-07T10:30:11.869Z,37.801274,-122.455188
E-e0ed,2025-05-07T10:14:51.041Z,37.748293,-122.529389
E-0b00,2025-05-07T20:19:41.744Z,37.810557,-122.407054
E-9053,2025-05-07T02:59:37.319Z,37.735064,-122.490188
E-e0c8,2025-05-07T20:37:56.298Z,37.748894,-122.440751
E-9e6d,2025-05-07T07:11:07.662Z,37.784425,-122.358737
E-9581,2025-05-07T19:26:29.198Z,37.759053,-122.510579
E-cd6a,2025-05-07T07:52:44.500Z,37.766336,-122.384751
E-48d9,2025-05-07T14:51:50.074Z,37.739070,-122.505610
E-f419,2025-05-07T12:54:04.627Z,37.763189,-122.466579
E-c284,2025-05-07T02:20:54.453Z,37.776479,-122.522020
E-20a2,2025-05-07T12:22:39.193Z,37.764662,-122.515031
E-8053,2025-05-07T01:35:45.867Z,37.823766,-122.424007
E-f19e,2025-05-07T03:18:56.656Z,37.818746,-122.517146
E-9000,2025-05-07T15:11:27.462Z,37.765134,-122.439696
E-6de7,2025-05-07T15:03:35.383Z,37.800165,-122.502532
E-d7fa,2025-05-07T08:06:51.291Z,37.708180,-122.525981
E-f880,2025-05-07T11:07:26.388Z,37.748613,-122.515588
E-2730,2025-05-07T10:02:50.267Z,37.796873,-122.373633
E-e577,2025-05-06T22:03:36.912Z,37.789141,-122.506127
E-d001,2025-05-07T01:47:03.079Z,37.797435,-122.462162
E-e252,2025-05-07T11:30:49.499Z,37.741817,-122.449854
E-8a5b,2025-05-07T17:29:50.816Z,37.809853,-122.499985
E-aebc,2025-05-07T11:12:17.981Z,37.726723,-122.350835
E-a8f0,2025-05-06T21:30:34.384Z,37.719809,-122.401066
E-6e04,2025-05-07T18:02:08.429Z,37.815237,-122.514692
E-9c7a,2025-05-07T21:06:09.529Z,37.704531,-122.520372
E-b90e,2025-05-07T06:23:07.056Z,37.731381,-122.412664
E-5ad7,2025-05-07T19:28:08.768Z,37.741600,-122.526179
E-dd7e,2025-05-07T03:42:30.753Z,37.743675,-122.460673
E-1178,2025-05-07T03:53:40.998Z,37.812789,-122.481401
E-f5d8,2025-05-07T11:29:21.917Z,37.709111,-122.524215
E-a7b2,2025-05-07T12:47:47.441Z,37.798255,-122.446738
E-7b10,2025-05-07T10:03:34.213Z,37.818061,-122.480192
E-8369,2025-05-06T22:40:41.280Z,37.813377,-122.441431
E-018a,2025-05-07T08:52:55.224Z,37.716690,-122.515242
E-d283,2025-05-07T21:04:23.768Z,37.727803,-122.386232
E-3009,2025-05-07T20:42:17.622Z,37.789498,-122.460109
E-57f2,2025-05-07T13:23:48.762Z,37.757267,-122.495204
E-0ca2,2025-05-07T18:10:44.572Z,37.701107,-122.374598
E-ad36,2025-05-07T02:40:39.954Z,37.803319,-122.386132
E-a7a3,2025-05-07T14:36:19.313Z,37.740476,-122.482862
E-b096,2025-05-07T16:28:46.755Z,37.798160,-122.463057
E-c8a2,2025-05-07T04:05:46.978Z,37.793479,-122.389086
E-f49c,2025-05-07T15:40:50.611Z,37.762890,-122.367936
E-87aa,2025-05-07T03:12:01.598Z,37.781271,-122.513931
E-a8b1,2025-05-07T08:22:55.743Z,37.786966,-122.446062
E-d78a,2025-05-07T02:11:08.620Z,37.784940,-122.474763
E-3046,2025-05-07T03:18:53.968Z,37.710312,-122.393801
E-f83f,2025-05-07T03:23:21.168Z,37.709023,-122.508046
E-7d52,2025-05-07T13:56:19.143Z,37.726921,-122.376284
E-5b16,2025-05-07T14:38:59.196Z,37.761032,-122.425246
E-a458,2025-05-07T14:02:47.030Z,37.766885,-122.399211
E-e54f,2025-05-07T07:00:55.875Z,37.721654,-122.437780
E-d2cb,2025-05-07T16:30:43.109Z,37.711907,-122.429018
E-5a2e,2025-05-07T13:03:49.795Z,37.713296,-122.456279
E-22f8,2025-05-07T05:39:25.726Z,37.745949,-122.353699
E-4b78,2025-05-07T02:13:34.107Z,37.740063,-122.354369
E-8996,2025-05-07T14:47:21.889Z,37.757201,-122.507517
E-5b62,2025-05-07T11:41:08.567Z,37.700049,-122.427969
E-644b,2025-05-07T02:43:07.673Z,37.734252,-122.451831
E-0c56,2025-05-07T12:36:48.096Z,37.740866,-122.500597
E-44f8,2025-05-07T11:13:56.137Z,37.797857,-122.458262
E-d42e,2025-05-07T13:20:03.740Z,37.750957,-122.499866
E-74ce,2025-05-07T14:52:01.708Z,37.796147,-122.498650
E-b10a,2025-05-07T11:36:30.835Z,37.793274,-122.488319
E-3d0a,2025-05-07T15:35:28.353Z,37.792722,-122.368325
E-4de5,2025-05-06T21:59:00.716Z,37.732408,-122.512663
E-f37e,2025-05-07T00:36:13.674Z,37.775779,-122.454158
E-5bb4,2025-05-07T10:46:21.362Z,37.775289,-122.350959
E-d992,2025-05-07T19:30:52.891Z,37.775615,-122.361285
E-161a,2025-05-07T10:16:04.915Z,37.744785,-122.495110
E-5a56,2025-05-07T07:46:20.268Z,37.829866,-122.429381
E-6208,2025-05-07T19:23:32.644Z,37.793909,-122.462805
E-6413,2025-05-07T10:48:30.547Z,37.814028,-122.369138
E-f2f1,2025-05-07T00:35:50.027Z,37.811511,-122.383061
E-69ec,2025-05-07T04:47:34.388Z,37.779254,-122.480805
E-7026,2025-05-07T07:28:19.492Z,37.747591,-122.491152
E-e0ff,2025-05-07T11:44:08.659Z,37.727429,-122.442973
E-aa38,2025-05-07T06:37:51.515Z,37.790251,-122.442591
E-3477,2025-05-07T07:55:39.482Z,37.725010,-122.429410
E-d16f,2025-05-07T08:33:38.238Z,37.720342,-122.515500
E-e205,2025-05-07T21:23:37.530Z,37.754920,-122.453134
E-078d,2025-05-07T00:58:24.635Z,37.817712,-122.498593
E-71bf,2025-05-06T22:05:28.727Z,37.703108,-122.406347
E-da96,2025-05-07T07:19:51.092Z,37.798559,-122.431078
E-b4d0,2025-05-07T03:52:46.117Z,37.824767,-122.520267
E-a15e,2025-05-07T11:04:27.314Z,37.826236,-122.353905
E-a385,2025-05-07T05:27:58.381Z,37.811908,-122.528267
E-86fe,2025-05-07T02:10:03.216Z,37.760038,-122.464206
E-456a,2025-05-07T11:09:44.607Z,37.736453,-122.438713
E-480d,2025-05-06T23:20:54.351Z,37.758938,-122.364418
E-1d87,2025-05-07T15:13:42.154Z,37.726215,-122.350439
E-58b8,2025-05-07T04:03:38.673Z,37.735324,-122.527182
E-4cf7,2025-05-07T19:14:47.646Z,37.799315,-122.482524
E-6b23,2025-05-07T19:43:26.965Z,37.813268,-122.359729
E-662d,2025-05-07T01:29:10.002Z,37.741052,-122.376821
E-5f4e,2025-05-07T16:37:03.743Z,37.787273,-122.504020
E-16c1,2025-05-07T07:42:10.882Z,37.762762,-122.519296
E-87c4,2025-05-07T11:23:28.300Z,37.802039,-122.461435
E-d28f,2025-05-06T23:08:20.924Z,37.712067,-122.369017
E-373e,2025-05-07T13:58:01.552Z,37.807073,-122.485156
E-387d,2025-05-07T01:05:04.053Z,37.763069,-122.458239
E-3f3f,2025-05-07T16:32:19.587Z,37.735941,-122.361881
E-ec33,2025-05-07T13:59:00.255Z,37.771204,-122.433514
E-1e7f,2025-05-07T04:52:24.586Z,37.719674,-122.438075
E-3676,2025-05-07T05:34:43.904Z,37.708239,-122.355144
E-881f,2025-05-07T02:10:37.303Z,37.714705,-122.507011
E-7f11,2025-05-07T01:02:25.657Z,37.770045,-122.490435
E-f8ef,2025-05-07T00:27:10.107Z,37.788528,-122.376893
E-ecb8,2025-05-07T06:56:32.103Z,37.813100,-122.447630
E-9631,2025-05-07T13:45:41.660Z,37.705360,-122.472205
E-59e2,2025-05-07T07:30:28.849Z,37.704041,-122.405014
E-4658,2025-05-07T12:22:18.702Z,37.827242,-122.355925
E-fb01,2025-05-07T20:51:29.801Z,37.767447,-122.405603
E-40e0,2025-05-07T06:51:25.825Z,37.766407,-122.511544
E-de72,2025-05-07T00:51:51.488Z,37.758787,-122.529409
E-01e1,2025-05-07T00:24:43.084Z,37.715782,-122.451558
E-6cde,2025-05-06T22:57:13.376Z,37.715179,-122.427374
E-f623,2025-05-07T09:31:44.307Z,37.811174,-122.446120
E-ff76,2025-05-07T11:13:12.047Z,37.715723,-122.427578
E-3aea,2025-05-06T23:41:42.011Z,37.822216,-122.411329
E-c98b,2025-05-07T20:35:44.627Z,37.829793,-122.436944
E-29ff,2025-05-07T14:03:03.743Z,37.739518,-122.415354
E-7b8f,2025-05-07T09:26:27.593Z,37.810351,-122.372360
E-3121,2025-05-07T15:47:20.715Z,37.796775,-122.364529
E-9d73,2025-05-07T09:20:01.270Z,37.719517,-122.489772
E-7423,2025-05-07T16:56:58.654Z,37.724587,-122.526424
E-822b,2025-05-06T22:02:10.173Z,37.807420,-122.408331
E-aa2e,2025-05-07T03:30:42.824Z,37.716797,-122.471442
E-a1fc,2025-05-07T05:08:42.554Z,37.732105,-122.473301
E-0426,2025-05-06T22:39:47.151Z,37.775424,-122.408694
E-d0d1,2025-05-07T04:17:22.086Z,37.748958,-122.381511
E-baae,2025-05-07T01:36:53.264Z,37.776922,-122.435113
E-1f93,2025-05-07T09:39:18.165Z,37.737653,-122.397819
E-1757,2025-05-07T20:52:44.303Z,37.713636,-122.404375
E-0a7f,2025-05-07T11:23:29.723Z,37.710389,-122.353652
E-c0c3,2025-05-07T19:27:19.378Z,37.730412,-122.410516
E-f330,2025-05-07T19:19:21.000Z,37.746529,-122.375992
E-6117,2025-05-07T01:30:04.440Z,37.754785,-122.359761
E-bd60,2025-05-07T06:24:08.811Z,37.780571,-122.499256
E-efa9,2025-05-07T08:45:15.793Z,37.701321,-122.392338
E-de0c,2025-05-07T15:35:22.585Z,37.745479,-122.442630
E-aec2,2025-05-07T18:24:54.495Z,37.813278,-122.363297
E-8ee9,2025-05-07T14:20:24.165Z,37.761512,-122.460077
E-a31c,2025-05-07T19:24:55.056Z,37.700994,-122.420447
E-e130,2025-05-06T22:56:11.265Z,37.741316,-122.366607
E-09e2,2025-05-07T03:48:53.634Z,37.820433,-122.375288
E-74e6,2025-05-07T04:10:52.054Z,37.728831,-122.394130
E-906a,2025-05-07T14:40:46.014Z,37.805471,-122.373209
E-072d,2025-05-07T19:20:16.585Z,37.791733,-122.370380
E-938b,2025-05-07T06:26:23.705Z,37.775146,-122.442338
E-3a57,2025-05-07T13:20:01.364Z,37.804729,-122.492831
E-18be,2025-05-07T19:12:15.066Z,37.758413,-122.362738
E-507f,2025-05-07T04:49:00.566Z,37.810072,-122.365047
E-9734,2025-05-07T10:02:03.292Z,37.769022,-122.446174
E-ba95,2025-05-07T14:13:22.525Z,37.704947,-122.462311
E-90d4,2025-05-07T03:40:10.056Z,37.806848,-122.461941
E-ceb5,2025-05-07T12:53:18.756Z,37.815983,-122.511541
E-495a,2025-05-06T23:31:46.995Z,37.770737,-122.444495
E-3b31,2025-05-07T07:07:29.115Z,37.765330,-122.426713
E-a0c8,2025-05-07T09:44:26.228Z,37.796977,-122.360206
E-704b,2025-05-07T02:12:35.705Z,37.742391,-122.502509
E-070b,2025-05-07T10:25:02.498Z,37.811865,-122.507165
E-ceda,2025-05-07T11:00:53.848Z,37.746238,-122.394191
E-c77c,2025-05-06T23:31:01.083Z,37.791615,-122.354781
E-4508,2025-05-07T10:11:08.383Z,37.776234,-122.432650
E-273e,2025-05-07T02:21:40.751Z,37.811192,-122.502180
E-4da3,2025-05-07T16:55:53.199Z,37.767028,-122.370722
E-7c23,2025-05-07T13:04:44.032Z,37.741298,-122.456964
E-46b4,2025-05-07T20:12:49.685Z,37.766627,-122.453879
E-5448,2025-05-07T18:09:57.067Z,37.752379,-122.517173
E-8820,2025-05-07T11:32:18.326Z,37.804916,-122.496124
E-fa28,2025-05-07T16:36:17.587Z,37.737167,-122.458240
E-3129,2025-05-07T14:54:40.685Z,37.747698,-122.493781
E-6954,2025-05-07T11:44:45.033Z,37.786879,-122.417041
E-bcdc,2025-05-07T00:42:45.761Z,37.741594,-122.460065
E-8bd8,2025-05-07T20:03:25.034Z,37.781075,-122.514603
E-e9cc,2025-05-07T16:15:02.599Z,37.774005,-122.364890
E-8ad6,2025-05-07T11:04:08.564Z,37.743423,-122.377475
E-966c,2025-05-07T08:06:48.680Z,37.778836,-122.502881
E-9a7d,2025-05-06T23:40:50.195Z,37.801917,-122.470319
E-d1c5,2025-05-07T12:13:27.546Z,37.755534,-122.352516
E-ee91,2025-05-07T05:56:03.092Z,37.765982,-122.520472
E-54da,2025-05-07T06:56:20.192Z,37.799795,-122.390099
E-b8e0,2025-05-07T02:04:01.879Z,37.755404,-122.390171
E-cf1b,2025-05-07T06:35:53.887Z,37.811856,-122.504684
E-1fdd,2025-05-07T17:39:40.958Z,37.825324,-122.397856
E-f7ab,2025-05-06T23:30:46.250Z,37.778342,-122.413564
E-9b91,2025-05-07T05:51:15.660Z,37.772447,-122.352509
E-d9c3,2025-05-07T05:38:35.663Z,37.776007,-122.463823
E-2b6b,2025-05-06T22:50:44.776Z,37.749359,-122.507329
E-5d24,2025-05-07T08:43:38.954Z,37.712803,-122.473086
E-56a0,2025-05-07T16:26:13.936Z,37.720113,-122.491111
E-fae6,2025-05-07T14:03:06.314Z,37.731763,-122.457000
E-1139,2025-05-07T07:34:10.957Z,37.711121,-122.408242
E-485c,2025-05-07T19:18:16.377Z,37.751139,-122.506714
E-ea88,2025-05-07T21:21:16.991Z,37.782349,-122.419139
E-9dc1,2025-05-07T09:30:40.394Z,37.753784,-122.360585
E-a11d,2025-05-07T19:05:27.286Z,37.719309,-122.397975
E-1061,2025-05-07T16:53:48.344Z,37.738668,-122.464644
E-f80e,2025-05-07T17:04:24.410Z,37.761520,-122.369887
E-0d86,2025-05-07T14:30:00.472Z,37.739436,-122.379052
E-ba2c,2025-05-07T12:32:24.812Z,37.754206,-122.411603
E-7dd8,2025-05-07T05:48:42.686Z,37.768095,-122.481321
E-0016,2025-05-06T22:24:43.835Z,37.828592,-122.437686
E-50e5,2025-05-06T22:25:36.541Z,37.716944,-122.380031
E-124b,2025-05-07T02:52:51.047Z,37.775195,-122.392007
E-c190,2025-05-07T18:59:17.905Z,37.734733,-122.473828
E-caf2,2025-05-07T00:52:27.786Z,37.725668,-122.370380
E-f192,2025-05-07T01:25:16.432Z,37.786297,-122.480894
E-b2ed,2025-05-06T23:51:49.683Z,37.703022,-122.371899
E-33d2,2025-05-07T15:39:21.702Z,37.762501,-122.527827
E-2ad3,2025-05-07T02:39:32.944Z,37.743980,-122.394963
E-d2eb,2025-05-07T16:12:55.595Z,37.726698,-122.455181
E-2895,2025-05-07T16:49:03.828Z,37.724224,-122.441568
E-00f4,2025-05-07T02:10:41.100Z,37.775411,-122.449408
E-343a,2025-05-07T17:53:43.881Z,37.719383,-122.355766
E-9e27,2025-05-07T08:36:19.255Z,37.770201,-122.440679
E-2324,2025-05-07T19:51:38.380Z,37.804004,-122.485399
E-7538,2025-05-07T19:06:33.981Z,37.727450,-122.523271
E-156d,2025-05-07T06:52:01.010Z,37.746836,-122.450158
E-2a72,2025-05-07T15:13:54.828Z,37.793759,-122.425022
E-00ca,2025-05-07T11:53:37.037Z,37.710151,-122.374576
E-dcda,2025-05-07T18:31:42.669Z,37.737892,-122.453796
E-55e4,2025-05-06T23:15:19.193Z,37.810174,-122.441348
E-4185,2025-05-07T01:02:10.711Z,37.805039,-122.515880
E-3da6,2025-05-06T22:37:07.054Z,37.738140,-122.372923
E-8291,2025-05-07T01:29:50.522Z,37.729026,-122.451625
E-9edf,2025-05-07T17:08:28.509Z,37.715266,-122.398719
E-9c9e,2025-05-07T14:08:49.382Z,37.732717,-122.508196
E-cbf4,2025-05-07T04:45:03.375Z,37.827136,-122.417231
E-7f76,2025-05-07T03:15:32.721Z,37.821378,-122.465673
E-ec77,2025-05-06T23:19:34.554Z,37.790038,-122.376037
E-9d42,2025-05-07T10:39:55.894Z,37.765926,-122.443667
E-4d6a,2025-05-07T05:22:45.501Z,37.724403,-122.449235
E-000c,2025-05-07T05:09:19.933Z,37.751427,-122.410324
E-e22d,2025-05-07T18:32:50.300Z,37.707018,-122.375795
E-73ae,2025-05-07T21:06:27.295Z,37.748737,-122.398246
E-e210,2025-05-07T01:46:46.353Z,37.800555,-122.441110
E-57a6,2025-05-07T12:20:48.506Z,37.815705,-122.476295
E-af94,2025-05-07T07:32:08.265Z,37.721084,-122.402667
E-1d6e,2025-05-07T19:28:37.662Z,37.783323,-122.507527
E-2c28,2025-05-07T02:55:50.498Z,37.767319,-122.457764
E-4d8a,2025-05-07T14:57:27.061Z,37.730986,-122.464458
E-f248,2025-05-07T11:36:33.430Z,37.746440,-122.492039
E-6ddd,2025-05-07T18:20:34.446Z,37.788251,-122.425326
E-c34a,2025-05-07T15:37:22.279Z,37.743924,-122.406003
E-3c84,2025-05-07T15:15:57.276Z,37.734115,-122.502231
E-2cad,2025-05-07T14:02:27.660Z,37.724939,-122.387323
E-f97c,2025-05-07T05:30:52.477Z,37.789750,-122.458015
E-bc7a,2025-05-07T00:43:13.496Z,37.787745,-122.394292
E-1afc,2025-05-07T12:26:04.512Z,37.813172,-122.481726
E-76e9,2025-05-07T00:58:25.180Z,37.716211,-122.515364
E-e1e2,2025-05-07T07:31:21.302Z,37.811003,-122.418411
E-1413,2025-05-07T18:42:52.162Z,37.818162,-122.441475
E-d62e,2025-05-07T17:13:17.378Z,37.773005,-122.415563
E-4d09,2025-05-07T15:25:28.411Z,37.722064,-122.421430
E-fed7,2025-05-07T20:30:18.154Z,37.788118,-122.449458
E-d89b,2025-05-07T10:57:39.220Z,37.800762,-122.497507
E-b21e,2025-05-07T11:55:11.216Z,37.705042,-122.486289
E-bccb,2025-05-07T11:56:44.248Z,37.707220,-122.520384
E-3185,2025-05-07T02:19:32.131Z,37.708491,-122.471397
E-211c,2025-05-06T21:33:13.303Z,37.771559,-122.377714
E-3598,2025-05-06T23:25:28.406Z,37.727104,-122.381417
E-0fed,2025-05-07T11:35:35.182Z,37.751220,-122.394210
E-bde1,2025-05-07T17:25:45.813Z,37.700167,-122.467179
E-5d97,2025-05-07T03:19:40.451Z,37.747866,-122.378533
E-19df,2025-05-07T01:28:25.770Z,37.787260,-122.437628
E-a062,2025-05-07T15:58:49.241Z,37.759487,-122.515672
E-f58a,2025-05-07T06:19:38.711Z,37.778165,-122.483930
E-78eb,2025-05-07T19:06:44.471Z,37.720570,-122.448328
E-7f79,2025-05-07T06:03:01.358Z,37.702359,-122.355691
E-577d,2025-05-07T12:35:01.751Z,37.708338,-122.420614
E-6995,2025-05-07T07:55:49.163Z,37.716552,-122.381345
E-a777,2025-05-07T17:14:30.923Z,37.795350,-122.376008
E-9116,2025-05-06T22:16:47.108Z,37.817514,-122.524576
E-4a2a,2025-05-07T10:00:27.517Z,37.762730,-122.470560
E-c6b4,2025-05-07T08:13:58.915Z,37.789144,-122.494963
E-3833,2025-05-07T01:43:23.704Z,37.758990,-122.519129
E-bc2a,2025-05-07T02:50:28.813Z,37.817268,-122.426957
E-ae81,2025-05-07T00:00:17.549Z,37.809235,-122.395187
E-eeb8,2025-05-07T20:22:22.484Z,37.721911,-122.476398
E-1a38,2025-05-06T22:06:36.140Z,37.723052,-122.492678
E-5d62,2025-05-07T09:24:16.045Z,37.828864,-122.451508
E-b21d,2025-05-07T00:33:02.963Z,37.771067,-122.398631
E-60f9,2025-05-07T07:15:53.527Z,37.766949,-122.375204
E-5360,2025-05-07T17:39:32.487Z,37.791619,-122.509326
E-6e94,2025-05-07T02:20:57.789Z,37.775192,-122.466790
E-a5b8,2025-05-06T23:01:38.022Z,37.749169,-122.439390
E-9bb8,2025-05-07T04:13:28.780Z,37.804504,-122.398143
E-5170,2025-05-06T22:12:08.503Z,37.824316,-122.464724
E-01a1,2025-05-07T10:25:23.570Z,37.701571,-122.356648
E-86b5,2025-05-07T12:53:58.544Z,37.798049,-122.506384
E-4f4b,2025-05-07T10:12:41.919Z,37.781551,-122.376810
E-b909,2025-05-07T16:47:39.289Z,37.768905,-122.459818
E-619a,2025-05-07T18:00:14.262Z,37.746358,-122.493470
E-ae50,2025-05-07T17:28:41.398Z,37.731836,-122.487589
E-e0f8,2025-05-07T01:30:59.435Z,37.710345,-122.455294
E-a577,2025-05-07T10:20:13.655Z,37.712864,-122.390380
E-dbd4,2025-05-07T01:58:15.475Z,37.705223,-122.516468
E-0faa,2025-05-07T03:57:02.331Z,37.729157,-122.526841
E-249d,2025-05-06T23:12:30.548Z,37.789186,-122.418707
E-e421,2025-05-07T16:50:21.985Z,37.775093,-122.487157
E-9634,2025-05-07T14:28:50.394Z,37.721193,-122.452754
E-b1de,2025-05-07T05:47:02.749Z,37.754808,-122.382126
E-fce1,2025-05-07T17:43:03.383Z,37.740607,-122.420933
E-28ad,2025-05-07T14:20:41.123Z,37.708921,-122.528060
E-eca5,2025-05-07T16:32:24.817Z,37.738805,-122.504406
E-6d9d,2025-05-07T08:55:12.757Z,37.770496,-122.407826
E-fe5a,2025-05-07T05:03:13.484Z,37.714010,-122.504478
